,name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
0,BRATS_00002.nii.gz,0.9317,0.8194,0.8649,1.0,1.0,1.0
1,BRATS_00003.nii.gz,0.928,0.8299,0.8433,1.0,1.0,1.0
2,BRATS_00006.nii.gz,0.9229,0.8428,0.8924,1.0,1.0,1.0
3,BRATS_00008.nii.gz,0.9404,0.8567,0.9157,1.0,1.0,1.0
4,BRATS_00016.nii.gz,0.6975,0.7294,0.8,3.0,3.6060000000000003,1.649
5,BRATS_00017.nii.gz,0.67,0.6632,1.0,3.9610000000000003,4.0680000000000005,0.0
6,BRATS_00170.nii.gz,0.7945,0.782,0.2857,17.04,17.053,1.4140000000000001
7,BRATS_00172.nii.gz,0.7744,0.7554,0.9412,15.652000000000001,15.652000000000001,0.28300000000000003
8,BRATS_00176.nii.gz,0.8551,0.8551,0.8941,1.619,1.619,1.0
9,BRATS_00180.nii.gz,0.8558,0.8578,0.9091,6.325,5.954,1.0
10,BRATS_00181.nii.gz,0.8653,0.8616,0.8909,6.707999999999999,6.574,1.0
11,BRATS_00338.nii.gz,0.9542,0.9539,0.9706,0.0,0.0,0.0
12,BRATS_00343.nii.gz,0.9644,0.9523,0.9474,0.0,0.0,1.0
13,BRATS_00347.nii.gz,0.9701,0.9617,0.9603,0.0,0.0,0.0
14,BRATS_00348.nii.gz,0.9726,0.9664,0.9624,0.0,0.0,0.0
15,BRATS_00351.nii.gz,0.9694,0.9626,0.9679,0.0,0.0,0.0
16,BRATS_00508.nii.gz,0.6447,0.6245,0.0,4.123,4.123,7.6160000000000005
17,BRATS_00510.nii.gz,0.8632,0.8456,0.8028,2.0,2.0,2.0
18,BRATS_00511.nii.gz,0.9178,0.8948,0.8627,1.0,1.0,1.0
19,BRATS_00516.nii.gz,0.9592,0.9038,0.9321,0.0,1.0,1.0
20,BRATS_00517.nii.gz,0.953,0.9076,0.9272,0.0,1.0,1.0
21,BRATS_00519.nii.gz,0.9506,0.891,0.9228,0.0,1.0,1.0
22,BRATS_00520.nii.gz,0.9583,0.9012,0.9098,0.0,1.0,1.0
23,BRATS_00675.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
24,BRATS_00682.nii.gz,0.7664,0.7547,1.0,1.0,1.311,0.0
25,BRATS_00684.nii.gz,0.9061,0.9061,1.0,1.0,1.0,0.0
26,BRATS_00687.nii.gz,0.9255,0.9199,0.6957,1.0,1.0,1.9
27,BRATS_00688.nii.gz,0.9056,0.905,0.7209,1.0,1.0,2.68
28,BRATS_00690.nii.gz,0.9295,0.9281,0.9216,1.0,1.0,1.0
29,BRATS_00691.nii.gz,0.9229,0.9207,0.9416,1.0,1.0,1.0
30,BRATS_00856.nii.gz,0.9539,0.9325,0.9466,0.0,1.0,1.0
31,BRATS_01014.nii.gz,0.9602,0.926,0.9527,0.0,1.0,0.0
32,BRATS_01019.nii.gz,0.9679,0.9288,0.9456,0.0,1.0,1.0
33,BRATS_01024.nii.gz,0.9665,0.9368,0.9557,0.0,1.0,0.0
34,BRATS_01176.nii.gz,0.0,0.0,1.0,373.129,373.129,0.0
35,BRATS_01180.nii.gz,0.6316,0.6316,0.6,4.211,4.211,4.605
36,BRATS_01182.nii.gz,0.7667,0.7882,0.777,1.4140000000000001,1.736,2.2359999999999998
37,BRATS_01184.nii.gz,0.8513,0.8498,0.8766,1.4140000000000001,1.0,1.0
38,BRATS_01187.nii.gz,0.9005,0.8239,0.8847,1.0,1.0,1.0
39,BRATS_01189.nii.gz,0.9268,0.8645,0.9,1.0,1.0,1.0
40,BRATS_01190.nii.gz,0.9335,0.877,0.9047,1.0,1.0,1.0
41,BRATS_01195.nii.gz,0.9442,0.8745,0.8732,1.0,1.0,1.0
42,BRATS_01344.nii.gz,0.7317,0.7291,1.0,5.0,5.0,0.0
43,BRATS_01350.nii.gz,0.9264,0.9244,0.93,1.0,1.0,1.0
44,BRATS_01518.nii.gz,0.9257,0.9267,0.5714,1.0,1.0,1.0
45,BRATS_01519.nii.gz,0.9093,0.9093,0.5833,1.0,1.0,1.0
46,BRATS_01520.nii.gz,0.9416,0.9435,0.8214,1.0,1.0,1.0
47,BRATS_01525.nii.gz,0.9524,0.9419,0.9328,0.0,1.0,1.0
48,BRATS_01680.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
49,BRATS_01681.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
50,BRATS_01688.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
51,BRATS_01689.nii.gz,0.0,0.0,1.0,373.129,373.129,0.0
52,BRATS_01695.nii.gz,0.8657,0.8788,0.84,1.0,1.0,3.55
53,BRATS_02016.nii.gz,0.9081,0.8855,0.9514,1.0,1.0,0.0
54,BRATS_02020.nii.gz,0.9393,0.9291,0.9574,1.0,1.0,0.0
55,BRATS_02021.nii.gz,0.9401,0.9228,0.969,1.0,1.0,0.0
56,BRATS_02024.nii.gz,0.9599,0.9446,0.9555,0.0,1.0,0.0
57,BRATS_02025.nii.gz,0.9622,0.9494,0.9702,0.0,1.0,0.0
58,BRATS_02026.nii.gz,0.9656,0.9542,0.9774,0.0,0.0,0.0
59,BRATS_02027.nii.gz,0.9625,0.9456,0.9752,0.0,1.0,0.0
60,BRATS_02033.nii.gz,0.9723,0.965,0.9586,0.0,0.0,0.0
61,BRATS_02184.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
62,BRATS_02189.nii.gz,0.8485,0.8485,1.0,1.0,1.0,0.0
63,BRATS_02196.nii.gz,0.8801,0.8381,0.878,1.4140000000000001,2.2359999999999998,1.0
64,BRATS_02201.nii.gz,0.9233,0.8657,0.8144,1.0,1.0,1.0
65,BRATS_02202.nii.gz,0.9291,0.8799,0.8421,1.0,1.0,1.0
66,BRATS_02356.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
67,BRATS_02370.nii.gz,0.9121,0.915,1.0,1.0,1.0,0.0
68,BRATS_02520.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
69,BRATS_02523.nii.gz,0.7556,0.7727,1.0,1.0,1.0,0.0
70,BRATS_02530.nii.gz,0.8301,0.8301,1.0,1.0,1.0,0.0
71,BRATS_02533.nii.gz,0.8651,0.8662,1.0,1.0,1.0,0.0
72,BRATS_02534.nii.gz,0.7304,0.7328,0.6111,2.8280000000000003,2.2359999999999998,8.25
73,BRATS_02537.nii.gz,0.938,0.9316,0.941,1.0,1.0,1.0
74,BRATS_02689.nii.gz,0.946,0.9309,0.9602,1.0,1.0,0.0
75,BRATS_02699.nii.gz,0.9493,0.939,0.9257,1.0,1.0,1.0
76,BRATS_02703.nii.gz,0.9343,0.9288,0.9423,1.0,1.0,1.0
77,BRATS_02704.nii.gz,0.9293,0.9213,0.9109,1.0,1.0,1.0
78,BRATS_02706.nii.gz,0.9187,0.9148,0.9249,1.0,1.0,1.0
79,BRATS_02875.nii.gz,0.2162,0.2162,1.0,8.51,8.51,0.0
80,BRATS_03034.nii.gz,0.9424,0.9301,0.9634,1.0,1.0,0.0
81,BRATS_03036.nii.gz,0.9326,0.9197,0.9622,1.0,1.0,0.0
82,BRATS_03038.nii.gz,0.9433,0.9309,0.9635,1.0,1.0,0.0
83,BRATS_03193.nii.gz,0.5263,0.5263,0.55,4.147,4.147,4.254
84,BRATS_03195.nii.gz,0.7823,0.7854,0.8707,2.0,2.0,1.0
85,BRATS_03198.nii.gz,0.9371,0.7664,0.7463,1.0,2.0,2.2359999999999998
86,BRATS_03201.nii.gz,0.9559,0.8864,0.9231,0.0,1.0,1.0
87,BRATS_03202.nii.gz,0.9463,0.8737,0.9012,1.0,1.0,1.0
88,BRATS_03203.nii.gz,0.952,0.8733,0.8602,0.0,1.0,1.0
89,BRATS_03204.nii.gz,0.9615,0.9022,0.8852,0.0,1.0,1.0
90,BRATS_03206.nii.gz,0.975,0.9226,0.9153,0.0,1.0,1.0
91,BRATS_03360.nii.gz,0.9077,0.9077,0.0,1.0,1.0,373.129
92,BRATS_03368.nii.gz,0.8939,0.8973,0.0,1.0,1.0,373.129
93,BRATS_03528.nii.gz,0.9583,0.9166,0.9285,0.0,1.0,1.0
94,BRATS_03531.nii.gz,0.9628,0.9286,0.9288,0.0,1.0,1.0
95,BRATS_03532.nii.gz,0.973,0.9409,0.9407,0.0,1.0,1.0
96,BRATS_03537.nii.gz,0.9808,0.957,0.9364,0.0,0.0,1.0
97,BRATS_03540.nii.gz,0.9719,0.9332,0.8799,0.0,1.0,1.0
98,BRATS_03544.nii.gz,0.9324,0.9085,0.8549,1.0,1.0,1.0
99,BRATS_03698.nii.gz,0.7414,0.7193,0.8,1.561,1.619,1.0
100,BRATS_03704.nii.gz,0.8692,0.8623,0.973,1.0,1.0,0.0
101,BRATS_03705.nii.gz,0.9091,0.8963,0.9565,1.0,1.0,0.0
102,BRATS_03710.nii.gz,0.9667,0.9561,0.9663,0.0,0.0,0.0
103,BRATS_03712.nii.gz,0.9636,0.951,0.9458,0.0,0.0,1.0
104,BRATS_03713.nii.gz,0.9664,0.9528,0.955,0.0,0.0,0.0
105,BRATS_03715.nii.gz,0.979,0.9623,0.9497,0.0,0.0,0.2
